baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	dynamic
ENSG00000230837	4.63814056732724	3.06212168895293	0.419883117234655	7.29279545488761	3.03588834553977e-13	2.16048169398437e-12	 processed_pseudogene	NO
ENSG00000230838	18.3888231079109	5.86371308178457	0.456135330839126	12.8552047722272	8.04126378804465e-38	3.2901769738748e-36	 lncRNA	NO
ENSG00000230894	3.04415223312918	3.11905076502195	0.616283666918645	5.06106348820971	4.16924343711362e-07	1.53590297811829e-06	 lncRNA	NO
ENSG00000230898	0.904218878503229	2.53002153525833	0.838828481428622	3.01613689958334	0.00256017641890932	0.00519203169877544	 lncRNA	NO
ENSG00000230902	1.5313645743067	3.57482234611588	1.17983470877319	3.02993488794124	0.00244606466223954	0.00497982714383239	 processed_pseudogene	NO
ENSG00000230910	2.11697486773692	-2.54811366693135	0.347424112462385	-7.33430287515588	2.22878548529282e-13	1.60449073443433e-12	 lncRNA	NO
ENSG00000230911	4.84666558656318	2.41247818308964	0.391958134961978	6.1549384179095	7.51066742167274e-10	3.8189550161694e-09	 processed_pseudogene	DDG
ENSG00000230937	2.3418076004432	3.0474875346666	0.880266879804063	3.46200408601643	0.000536169015110639	0.00123465835101696	 lncRNA	NO
ENSG00000230946	3.71899375909996	2.59874217360377	0.594923590001486	4.36819486952481	1.2527769011447e-05	3.76798088130954e-05	 processed_pseudogene	NO
ENSG00000230956	1.93892150703805	2.51784888527292	0.496139437191784	5.07488156862572	3.87737422218239e-07	1.43314630689716e-06	 processed_pseudogene	NO
ENSG00000230970	0.536486061043309	-2.4560165217095	0.402211814745233	-6.10627642369277	1.01982323398675e-09	5.10197839499556e-09	 lncRNA	NO
ENSG00000230987	4.43350492868928	3.52421363074705	0.597273598363632	5.90050127848016	3.62398811152667e-09	1.70483378768067e-08	 processed_pseudogene	NO
ENSG00000230988	2.71643410661662	3.32680346770258	0.702101649066123	4.73835016927765	2.15465252039118e-06	7.24425488199094e-06	 processed_pseudogene	NO
ENSG00000231039	0.897433994247936	2.2399791137516	0.643646811241242	3.48013704819247	0.000501157351950821	0.00116075075505789	 lncRNA	NO
ENSG00000231047	1.09213589963628	2.78977236657413	0.810003654136545	3.44414787800926	0.000572862286960257	0.00131207866149702	 processed_pseudogene	DDG
ENSG00000231063	1.71974451484086	2.40918613131663	0.606971520014828	3.96919139016239	7.21169413048345e-05	0.000192377536574637	 processed_pseudogene	NO
ENSG00000231081	11.6342994551899	2.64604585814789	0.302625418783742	8.74363385859127	2.25730157970707e-18	2.46917956683113e-17	 lncRNA	NO
ENSG00000231093	1.71460197744746	3.2574988571068	0.591425362857472	5.5078781900191	3.6318456215286e-08	1.52794670899363e-07	 processed_pseudogene	NO
ENSG00000231104	5.38497667144102	2.19181916993434	0.45854188342888	4.7799759392629	1.75316174656357e-06	5.96482367515461e-06	 lncRNA	NO
ENSG00000231123	3.96214007969636	4.28668622278973	0.498247792619211	8.60352275773325	7.73059164531808e-18	8.10585156712918e-17	 processed_pseudogene	NO
ENSG00000231131	1.80732331158049	2.80062571768263	0.744779098779734	3.7603441373036	0.000169679769268226	0.000426205806914516	 lncRNA	NO
ENSG00000231148	1.95456037262281	3.75428550244994	1.17723236511901	3.18907771625052	0.00142727500624379	0.00303550452383582	 processed_pseudogene	NO
ENSG00000231165	0.401580130049508	-2.63146231540794	0.562088796505532	-4.68157759373174	2.84675603679628e-06	9.42893068319387e-06	 TR_V_pseudogene	NO
ENSG00000231171	0.833237374584051	2.67988936640766	0.731921358397259	3.66144441019731	0.000250797283563358	0.000612071375172959	 lncRNA	NO
ENSG00000231172	27.9976838630915	7.48107391753858	0.445798117821171	16.7813044032177	3.34409243834727e-63	5.78485661550048e-61	 lncRNA	NO
ENSG00000231185	13.3396123792846	3.23076523638305	0.235688485464465	13.7077771534586	9.12095194730176e-43	5.05325389101997e-41	 lncRNA	NO
ENSG00000231201	3.53588393647633	2.28375217683913	0.720633638191776	3.16908905691601	0.00152917531932785	0.00323143805689413	 lncRNA	NO
ENSG00000231217	2.85774655697313	2.25040443137162	0.377251867175124	5.96525723841403	2.44248937941452e-09	1.17174326675914e-08	NA	NO
ENSG00000231221	3.55839155075972	4.79847515335341	0.501908880747054	9.56045078583036	1.17244896886069e-21	1.63496812331124e-20	 lncRNA	NO
ENSG00000231240	4.82229731034582	3.72237075757132	0.713334829454145	5.2182658183391	1.80606140913477e-07	6.9525733006298e-07	 processed_pseudogene	NO
ENSG00000231241	1.8991699512621	3.50223483541284	0.607946083764312	5.76076551678321	8.37332970742667e-09	3.77490401742994e-08	 processed_pseudogene	DDG
ENSG00000231246	1.99897245912709	-2.52919104823923	0.240279844629362	-10.5260224890713	6.55458917254389e-26	1.23836427140993e-24	 lncRNA	NO
ENSG00000231252	25.1223583154861	3.79909440495627	0.324218793754358	11.7176871857546	1.03458004550234e-31	2.827714180367e-30	 lncRNA	NO
ENSG00000231292	72.0498103715607	-2.93935710833523	0.321476678824714	-9.14329810511054	6.05761232629754e-20	7.48493038437452e-19	 IG_V_gene	NO
ENSG00000231296	2.32936937315663	2.34092164674543	0.579002677576166	4.04302387088268	5.27662462318465e-05	0.000143961573368819	 processed_pseudogene	DDG
ENSG00000231307	4.12455187154035	2.20191021293523	0.46141856956619	4.77204507613421	1.82364675582833e-06	6.19589539201542e-06	 processed_pseudogene	NO
ENSG00000231310	6.04140961340402	4.320528722296	0.607253619097604	7.11486697883568	1.12020823403535e-12	7.57110075486008e-12	 lncRNA	NO
ENSG00000231317	0.73200403393773	2.45986743375574	0.703192560301144	3.4981420063692	0.000468511601048665	0.00109155189065143	 unprocessed_pseudogene	NO
ENSG00000231324	1.61536709988003	3.66061133588852	0.550669847048897	6.64756088517677	2.9798973564611e-11	1.74753013617783e-10	 lncRNA	NO
ENSG00000231357	2.12260949468775	3.51485606510517	0.831254998881712	4.22837284567757	2.35387485098311e-05	6.78555485449342e-05	 processed_pseudogene	NO
ENSG00000231367	3.73815890573809	-2.26413762442869	0.279110443467327	-8.11197745344748	4.98025433052596e-16	4.56065371996657e-15	 lncRNA	NO
ENSG00000231369	51.6899824335955	3.24599894791508	0.343131270411711	9.45993334859955	3.08139556631545e-21	4.1542602902927e-20	 processed_pseudogene	NO
ENSG00000231384	2.26480527618601	3.63335490713699	0.899073769174236	4.04122001076072	5.31738417369685e-05	0.000144996419257216	 processed_pseudogene	NO
ENSG00000231392	0.312337677388345	-2.20848419527873	0.618249560544279	-3.57215651448985	0.000354053696532893	0.000842210237914451	 unprocessed_pseudogene	NO
ENSG00000231401	1.10518088389081	2.90314055207878	0.827788467995245	3.5071043682327	0.0004530114334576	0.0010582656836977	 lncRNA	NO
ENSG00000231412	36.8361541103773	-2.67116802573607	0.344152547864422	-7.76158143332521	8.38768349274462e-15	6.90934795731453e-14	 lncRNA	NO
ENSG00000231416	12.3937550924207	3.8632789314133	0.442210114956313	8.7362970695389	2.40876021126109e-18	2.62924257564649e-17	 processed_pseudogene	DDG
ENSG00000231422	1.60551448918339	2.2344955418276	0.533940577361434	4.1849142705538	2.85273743390762e-05	8.12367363446166e-05	 lncRNA	NO
ENSG00000231431	2.5894604954726	3.89506661979306	0.830898787738835	4.6877750663145	2.76191340677806e-06	9.16643130017704e-06	 transcribed_unprocessed_pseudogene	DDG
ENSG00000231439	5.75496082576424	2.82280352273396	0.344896047578257	8.18450528080772	2.73424552038619e-16	2.55991317297997e-15	 lncRNA	NO
ENSG00000231453	0.912133623534209	2.36357247553033	0.710379380298084	3.32719746811703	0.000877241854280063	0.0019387182115128	 lncRNA	NO
ENSG00000231482	1.61285879202461	2.56297358916432	0.574596259650867	4.46047732841426	8.17773099413829e-06	2.53263797626289e-05	 lncRNA	NO
ENSG00000231503	118.093245220202	2.42290624801578	0.23973394921032	10.1066463719335	5.16211245140275e-24	8.5578765176955e-23	 processed_pseudogene	DDG
ENSG00000231513	2.01354761887351	3.59684536311776	0.662365138876231	5.43030596269025	5.62575173240892e-08	2.30644569525301e-07	 processed_pseudogene	NO
ENSG00000231519	5.0872934457135	2.31814467405969	0.339901343105474	6.82005152695247	9.10078624424318e-12	5.59643069508747e-11	 lncRNA	NO
ENSG00000231549	7.71497123470779	2.13588932600959	0.388776505441352	5.49387449116777	3.93209989642293e-08	1.64649404099221e-07	 processed_pseudogene	NO
ENSG00000231562	1.38394876698273	3.00380776522083	1.00061479200342	3.00196218287624	0.00268245496994524	0.00541510113042567	 processed_pseudogene	NO
ENSG00000231564	1.15997119303173	2.30036326934387	0.639848779424132	3.59516708215684	0.000324183452304977	0.000776245367223424	 processed_pseudogene	NO
ENSG00000231566	10.3350052966824	4.15415859008043	0.35596325359831	11.6701894032248	1.81019782640708e-31	4.88253226888403e-30	 lncRNA	NO
ENSG00000231616	5.86807842245933	2.28292440439715	0.419112698599097	5.44704183869381	5.12144197642499e-08	2.10960391991833e-07	 lncRNA	NO
ENSG00000231635	2.61786131539979	2.24710213986083	0.514428647999319	4.36815124624204	1.25302710029407e-05	3.76845694379815e-05	 processed_pseudogene	NO
ENSG00000231666	1.15432982032683	3.03139204170879	0.374218173847047	8.10060080873517	5.46884247557177e-16	4.98248008474426e-15	 lncRNA	NO
ENSG00000231683	15.7864309402354	3.63933213631954	0.495797266160256	7.34036346046169	2.13014585695693e-13	1.53725963463334e-12	 lncRNA	NO
ENSG00000231684	19.1858894323546	2.86619546929672	0.347693510834224	8.24345401908662	1.67309236568089e-16	1.59075697607108e-15	 processed_pseudogene	NO
ENSG00000231697	1.446234591614	3.07002258779463	0.988595841010793	3.10543749066927	0.00189997774980133	0.00394706297371952	 transcribed_processed_pseudogene	NO
ENSG00000231699	1.52669334807225	2.4733541790971	0.70186541818132	3.5239721391404	0.000425128948000206	0.000997904627456707	 processed_pseudogene	NO
ENSG00000231702	2.94005871573855	3.35341343983487	0.45679951154185	7.34110557280587	2.11836625005169e-13	1.529027808444e-12	 processed_pseudogene	NO
ENSG00000231707	12.596763048903	2.53192230080355	0.302783288403448	8.36215999289186	6.15802546784322e-17	6.07914105780487e-16	 processed_pseudogene	NO
ENSG00000231713	3.36674873737389	-2.24675859052987	0.328258382323193	-6.84448200417249	7.67530847915799e-12	4.7512048471768e-11	 lncRNA	NO
ENSG00000231720	5.47940361121635	2.24321822072269	0.408961100535995	5.48516281324231	4.13088779488359e-08	1.72532740234961e-07	 lncRNA	NO
ENSG00000231726	2.02740388186683	2.21673238070788	0.694872165437348	3.19012976913917	0.00142208921869946	0.00302533177218423	 processed_pseudogene	NO
ENSG00000231729	0.939862751959394	2.38361815934158	0.702790342453463	3.39164899594422	0.000694733782386465	0.00156610191951835	 lncRNA	NO
ENSG00000231749	8.09471218932539	4.48082595444569	0.51828802100916	8.64543607571918	5.36001995754954e-18	5.69743578479689e-17	 lncRNA	NO
ENSG00000231758	1.87355119907574	-2.55290207715531	0.696892833448407	-3.66326349565526	0.000249022140038561	0.000608101119620044	 lncRNA	NO
ENSG00000231764	51.2962931922972	4.26386700465236	0.449999288148873	9.47527499919455	2.66058966932126e-21	3.60234000207507e-20	 lncRNA	NO
ENSG00000231765	1.1634729758287	2.67818313090886	0.860180927285082	3.11351140900297	0.00184875362017689	0.00384942615134648	 processed_pseudogene	NO
ENSG00000231768	3.84228863695384	-2.21913761560955	0.300814511931288	-7.37709627558274	1.61779025341256e-13	1.18270621985392e-12	 lncRNA	NO
ENSG00000231772	1.80256026865263	2.86835494944877	0.613140827640466	4.67813399490454	2.89497351144335e-06	9.57857509661484e-06	 lncRNA	NO
ENSG00000231776	0.875914221295738	2.72156172872641	0.816154457297978	3.33461602076721	0.000854172589962554	0.001891711746072	 lncRNA	NO
ENSG00000231788	0.9554732261465	2.84917863474848	0.568606341250787	5.01081051695805	5.42012632890768e-07	1.97068410103367e-06	 processed_pseudogene	NO
ENSG00000231795	2.47637287597429	3.54776458296941	0.743988038294405	4.76857745065724	1.85531344740812e-06	6.29722168365246e-06	 lncRNA	NO
ENSG00000231799	11.3635715453416	2.27111671218465	0.299044522236568	7.59457720609247	3.08798994645583e-14	2.41513567006478e-13	 processed_pseudogene	NO
ENSG00000231826	292.123841672832	3.69752398410109	0.451040971422942	8.19775634225901	2.4491514139804e-16	2.3003507370073e-15	 lncRNA	NO
ENSG00000231831	13.6471290390835	2.1803870698279	0.310866051106848	7.01391181849728	2.3174548923347e-12	1.51002885689666e-11	 processed_pseudogene	DDG
ENSG00000231845	3.06915337491696	2.06399113320858	0.599909511044927	3.44050410138273	0.000580631636894571	0.00132846341031328	 processed_pseudogene	NO
ENSG00000231848	8.45424977995829	3.90620285163896	0.482716434027769	8.09212733663476	5.86315665329485e-16	5.3287008750118e-15	 processed_pseudogene	NO
ENSG00000231849	1.51241780231822	3.05324695149878	0.986747609783353	3.09425320236564	0.00197309016371274	0.0040865244017123	 processed_pseudogene	NO
ENSG00000231857	1.65129986207656	3.39556863017133	1.15903457348914	2.92965258141468	0.00339341167607543	0.00672059764725089	 processed_pseudogene	NO
ENSG00000231870	1.10423329648455	2.68509154085005	0.63890171949303	4.20266757613468	2.63787832332793e-05	7.5543263132019e-05	 unprocessed_pseudogene	NO
ENSG00000231878	4.8896982237955	3.48526336628775	0.433773246765961	8.03475869540705	9.37632499853813e-16	8.39874529801325e-15	 processed_pseudogene	DDG
ENSG00000231881	3.23847349194891	3.94421072388287	0.454316726205934	8.68163221024584	3.90129216076578e-18	4.19693455804449e-17	 lncRNA	NO
ENSG00000231884	8.01529842169279	2.72044549547014	0.447245572369275	6.08266613140211	1.18200317321333e-09	5.86751012173387e-09	 processed_pseudogene	NO
ENSG00000231905	1.93456769200708	3.76065744844143	1.10262201808113	3.41064969388695	0.00064808297816375	0.00147064293677741	 processed_pseudogene	NO
ENSG00000231943	0.735736158906232	-2.53593804631228	0.373669035811718	-6.78658867412838	1.14815946344268e-11	6.99958984122274e-11	 lncRNA	NO
ENSG00000231944	0.804676064389811	2.14948471356511	0.692195881119905	3.10531277661962	0.00190077910964208	0.0039483276048592	 lncRNA	NO
ENSG00000231976	1.50283509444922	3.17257149893967	0.858387262496123	3.69596758660431	0.000219050920639952	0.000540254445310518	 transcribed_unprocessed_pseudogene	DDG
ENSG00000231978	1.18354032831806	3.12593245729514	1.11022784824402	2.81557741704935	0.00486896643391097	0.00936557595277666	 processed_pseudogene	NO
ENSG00000231990	1.74522615517489	3.31321031652566	0.831101877061696	3.98652729342796	6.70474182008253e-05	0.000179731270524221	 lncRNA	NO
ENSG00000232021	10.4275312120548	2.29431257009336	0.211309368204441	10.8575998763747	1.83508987062499e-27	3.83265484034046e-26	 lncRNA	NO
ENSG00000232023	12.5010311145669	3.73885614307731	0.492982876062745	7.58415012898226	3.3467346530847e-14	2.60656206890514e-13	 lncRNA	NO
ENSG00000232034	6.4010637060242	2.77858033399604	0.408462875224546	6.80252846104695	1.02798698737099e-11	6.29223805736575e-11	 lncRNA	NO
ENSG00000232043	30.845057562134	2.09745670311527	0.299301379212375	7.00784175680987	2.42022307409622e-12	1.57398961915921e-11	 lncRNA	NO
ENSG00000232070	62.2491425406012	-3.06146898023114	0.180389773315361	-16.97141098392	1.33681075121803e-64	2.56105454104844e-62	 protein_coding	NO
ENSG00000232131	1.56714460106379	3.52789636601623	1.05517477042331	3.343423729323	0.000827514379759741	0.00183733737023503	 lncRNA	NO
ENSG00000232162	3.36429349706435	4.27674034609223	1.2609112054103	3.3917855022159	0.000694387774507769	0.00156540800501867	 lncRNA	NO
ENSG00000232163	0.916693860501445	2.21663629240364	0.556171436726013	3.98552702643669	6.73305126322067e-05	0.00018040757838672	 processed_pseudogene	NO
ENSG00000232175	1.32212073599897	-3.70070582187047	0.400893019452164	-9.23115555099371	2.67727799152896e-20	3.3908879547947e-19	 processed_pseudogene	NO
ENSG00000232176	43.0789851933119	2.46312661735294	0.303660229857534	8.1114560787514	5.00167401025842e-16	4.57822351133233e-15	 processed_pseudogene	DDG
ENSG00000232192	3.1348629601523	4.44721457096266	0.676808154311342	6.5708643470582	5.00240181833801e-11	2.85757934719551e-10	 lncRNA	NO
ENSG00000232203	35.8279349883746	4.39241419692765	0.428612499594916	10.247984370682	1.2083705587165e-24	2.09297744682126e-23	 processed_pseudogene	NO
ENSG00000232217	1.07992385275016	2.63736236245843	0.630149186716103	4.18529836752232	2.84791771057306e-05	8.11107539410034e-05	 processed_pseudogene	NO
ENSG00000232233	2.97512102218494	2.47910261686846	0.354709181970519	6.98911317461894	2.76629210206081e-12	1.79025167482698e-11	 lncRNA	NO
ENSG00000232237	53.9306644539666	4.09987487212543	0.275011695430462	14.9080018786405	2.92371550136874e-50	2.57224223444454e-48	 protein_coding	NO
ENSG00000232238	3.59010584756427	2.18715079284763	0.511613056544712	4.27500972633305	1.9112895066266e-05	5.5867944357359e-05	 processed_pseudogene	NO
ENSG00000232260	3.48440600724806	2.67324062477823	0.443728839039333	6.02449151280265	1.69642105852751e-09	8.27974649494177e-09	 processed_pseudogene	DDG
ENSG00000232267	2.94085907605787	3.16699176683234	0.532143520298838	5.95138650763584	2.65880362679553e-09	1.27105446701683e-08	 processed_pseudogene	NO
ENSG00000232290	2.0593549759418	3.79853626471541	0.836010040404707	4.5436490964589	5.52886668608242e-06	1.75212550356348e-05	 lncRNA	NO
ENSG00000232298	1.59621702902694	2.10674127637764	0.402003711902116	5.24060155168569	1.60053976534407e-07	6.20744766810862e-07	 lncRNA	NO
ENSG00000232332	0.988973576835753	2.1258118559478	0.647711316880081	3.28203599434927	0.00103060448558707	0.00224688767349634	 processed_pseudogene	NO
ENSG00000232342	2.91763939727272	3.19246897140675	0.658753690862847	4.84622555545032	1.25832451032585e-06	4.36970932359301e-06	 lncRNA	NO
ENSG00000232373	1.98228386497008	3.41384958173427	0.822896727590379	4.14857596010956	3.34549842396285e-05	9.426717827191e-05	 processed_pseudogene	NO
ENSG00000232383	4.51112612517857	2.10093950870805	0.340845598379424	6.16390388697147	7.09730313805427e-10	3.61684566878743e-09	 processed_pseudogene	NO
ENSG00000232389	4.48883900503846	2.03738333841553	0.311105716936089	6.54884570582828	5.79834994871396e-11	3.29070807305336e-10	 processed_pseudogene	NO
